id,len,date,orig_file,lang,title
 ,5850,1998-10-06,../html/1998/1998_13234_RM.html,RM,Organigram dal departament d'educaziun dal Grischun
 ,671,1998-11-02,../html/1998/1998_13257_DE.html,DE,Sozialamt organisiert Unterkünfte für Flüchtlinge aus dem Kosovo
 ,2615,1998-11-02,../html/1998/1998_13252_IT.html,IT,Gli edifici della protezione civile dei Grigioni potrebbero accogliere i rifugiati del Kosovo
 ,8009,1998-11-02,../html/1998/1998_13251_DE.html,DE,Bündner Zivilschutz-Anlagen könnten Flüchtlinge aus dem Kosovo aufnehmen
 ,676,1998-11-02,../html/1998/1998_13255_RM.html,RM,L'uffizi da servetsch social organisescha alloschis per fugitivs dal Kosovo
 ,2775,1998-11-02,../html/1998/1998_13253_RM.html,RM,Implants da protecziun civila en il Grischun pudessan dar albiert a fugitivs dal Kosovo
 ,7659,1998-11-02,../html/1998/1998_13254_IT.html,IT,L'Ufficio del servizio sociale organizza degli alloggi per i profughi del Kosovo
 ,1494,1998-11-03,../html/1998/1998_13258_DE.html,DE,Dem bundesrätlichen Bekenntnis zur Wasserkraft haben wirksame Taten zu folgen
 ,1580,1998-11-05,../html/1998/1998_13259_DE.html,DE,"""aua extrema"" für EXPO.01, Projektleitung wird ausgeschrieben"
 ,3272,1998-11-05,../html/1998/1998_13262_DE.html,DE,Regierung genehmigt Investitionsbeitrag an die Rhätische Bahn
 ,7664,1998-11-05,../html/1998/1998_13265_DE.html,DE,Touristische Erschliessungsplanung Parsenn/Fondei/Fideriser Heuberge: Weitere Abklärungen nötig
 ,1655,1998-11-05,../html/1998/1998_13260_IT.html,IT,"""aua extrema"" per EXPO.01, si mette a concorso la direzione del progetto"
 ,3802,1998-11-05,../html/1998/1998_13263_IT.html,IT,Il Governo approva il sussidio agli investimenti per la Ferrovia Retica
 ,7152,1998-11-05,../html/1998/1998_13266_IT.html,IT,Pianificazione dell'urbanizzazione turistica della zona Parsenn/Fondei/Fideriser Heuberge: necessari ulteriori chiarimenti
 ,2651,1998-11-05,../html/1998/1998_13267_RM.html,RM,Planisaziun d'avertura turistica Parsenn/Fondei/Fideriser Heuberge: Ulteriurs scleriments èn necessaris
 ,3426,1998-11-05,../html/1998/1998_13261_RM.html,RM,"""aua extrema"" per l'EXPO.01, la direcziun dal project vegn publitgada"
 ,6953,1998-11-05,../html/1998/1998_13264_RM.html,RM,La regenza approva la contribuziun d'investiziun a la Viafier retica
 ,2364,1998-11-12,../html/1998/1998_13272_DE.html,DE,Von der Standesbuchhaltung zur Finanzverwaltung
 ,2393,1998-11-12,../html/1998/1998_13275_DE.html,DE,Ein Gesetz für unsere Kantonalbank
 ,2589,1998-11-12,../html/1998/1998_13273_IT.html,IT,Dalla Ragioneria di Stato all'Amministrazione delle finanze
 ,2376,1998-11-12,../html/1998/1998_13274_RM.html,RM,Da l'uffizi da contabilitad a l'administraziun da finanzas
 ,2869,1998-11-12,../html/1998/1998_13276_IT.html,IT,Una legge per la nostra Banca cantonale
 ,3116,1998-11-12,../html/1998/1998_13277_RM.html,RM,Ina lescha per nossa banca chantunala
 ,955,1998-11-19,../html/1998/1998_13288_DE.html,DE,Regierung wehrt sich erneut gegen Abbau von Arbeitsplätzen in Graubünden
 ,1183,1998-11-19,../html/1998/1998_13286_IT.html,IT,Premio per l'ambiente 1999 dell'Arge Alp: annunciarsi ora
 ,1419,1998-11-19,../html/1998/1998_13285_DE.html,DE,Umweltpreis 1999 der Arge Alp: Jetzt anmelden
 ,884,1998-11-19,../html/1998/1998_13287_RM.html,RM,Premi d'ambient 1999 da la Arge Alp: s'annunziar ussa!
 ,957,1998-11-19,../html/1998/1998_13289_IT.html,IT,Il Governo si oppone nuovamente allo smantellamento di posti di lavoro nei Grigioni
 ,1510,1998-11-19,../html/1998/1998_13290_RM.html,RM,Moratori per la construcziun da chasas da tgira
 ,2249,1998-11-25,../html/1998/1998_13298_DE.html,DE,Vernehmlassung zum Tarifverbund Chur eröffnet
 ,704,1998-11-26,../html/1998/1998_13300_IT.html,IT,Si affrontano le lacune riscontrate nella Casa di cura Immacolata di Roveredo
 ,717,1998-11-26,../html/1998/1998_13304_RM.html,RM,Il Grischun vul gulivar disavantatgs dal lieu cun daners da TCPTP (LSVA)
 ,2405,1998-11-26,../html/1998/1998_13302_DE.html,DE,Graubünden will mit LSVA-Geldern Standortnachteile auffangen
 ,3279,1998-11-26,../html/1998/1998_13301_RM.html,RM,Las mancanzas en la Casa di Cura Immacolata a Roveredo vegnan cumbattidas
 ,3456,1998-11-26,../html/1998/1998_13305_DE.html,DE,"Projekt Hippokrates am Kantonsspital Chur: Leistung halten, Kosten senken"
 ,4527,1998-11-26,../html/1998/1998_13299_DE.html,DE,Mängel in der Casa di Cura Immacolata in Roveredo werden angegangen
 ,4640,1998-11-26,../html/1998/1998_13303_IT.html,IT,I Grigioni intendono impiegare il denaro proveniente dalla TTPCP per migliorare gli svantaggi dell'ubicazione
 ,2877,1998-12-08,../html/1998/1998_13323_DE.html,DE,Freies Wechselrecht für VISANA-Versicherte läuft Ende 1998 ab
 ,3204,1998-12-08,../html/1998/1998_13320_IT.html,IT,La Commissione costituzionale è favorevole alla riforma giudiziaria
 ,7894,1998-12-08,../html/1998/1998_13319_DE.html,DE,Verfassungskommission befürwortet Gerichtsreform
 ,2687,1998-12-08,../html/1998/1998_13325_RM.html,RM,Il dretg da midar libramain assicuranza per las persunas assicuradas tar la VISANA scroda la fin da 1998
 ,3359,1998-12-08,../html/1998/1998_13322_RM.html,RM,Cumissiun da constituziun approva la refurma da las dretgiras
 ,3405,1998-12-08,../html/1998/1998_13324_IT.html,IT,"Il diritto degli assicurati VISANA al libero cambio della cassa, cessa a fine 1998"
 ,357,1998-12-10,../html/1998/1998_13327_IT.html,IT,La nuova ordinanza sulla caccia grigione menziona anche l'orso e il lupo
 ,3818,1998-12-10,../html/1998/1998_13326_DE.html,DE,Neue Bündner Jagdverordnung erwähnt auch Bär und Wolf
 ,4005,1998-12-10,../html/1998/1998_13330_DE.html,DE,"Finanzzusicherung der Expo.01 für das ORK-Projekt eingetroffen: 7.5 Mio. Franken für ""aua extrema"""
 ,5849,1998-12-10,../html/1998/1998_13328_RM.html,RM,L'ordinaziun grischuna da chatscha menziuna er l'urs ed il luf
 ,345,1998-12-17,../html/1998/1998_13336_IT.html,IT,Allieve e allievi insieme per piallare il legno e fare a maglia
 ,3811,1998-12-17,../html/1998/1998_13334_DE.html,DE,Mädchen und Buben hobeln und nähen gemeinsam
 ,4092,1998-12-17,../html/1998/1998_13338_DE.html,DE,Kein Teuerungsausgleich
 ,2334,1998-12-17,../html/1998/1998_13339_IT.html,IT,Nessuna compensazione del rincaro
 ,3882,1998-12-17,../html/1998/1998_13340_RM.html,RM,Nagina cumpensaziun da chareschia
 ,5727,1998-12-17,../html/1998/1998_13337_RM.html,RM,Mattatschas e buobs splanan e cusan en cuminanza
 ,920,1998-12-23,../html/1998/1998_13348_DE.html,DE,"Kraftwerke sollen nach dem ""Bündner Modell"" besteuert werden"
 ,929,1998-12-23,../html/1998/1998_13345_DE.html,DE,Gastwirtschafts-Gesetz wird konkretisiert
 ,961,1998-12-23,../html/1998/1998_13346_IT.html,IT,La legge sugli esercizi pubblici è concretizzata
 ,942,1998-12-23,../html/1998/1998_13347_RM.html,RM,La lescha d'ustaria vegn concretisada
 ,1054,1998-12-23,../html/1998/1998_13349_IT.html,IT,"Le centrali elettriche andranno tassate secondo il ""Modello Grigione"""
 ,1078,1998-12-23,../html/1998/1998_13350_RM.html,RM,"Las ovras idraulicas duain vegnir suttamessas a la taglia tenor il ""model grischun"""
